#{"t_start": 1665999333.152304, "env_id": "CustomMyoChallengeBaodingP1-v1"}
r,l,t
1985.688721,2639.813131,200871166.336159,200,8488.214311131176.247335,200,8502.70294110855.207082,200,8546.515135111176.367563,200,8572.830108111196.36864,200,8587.154985111171.329094,200,8631.379844111131.421231,200,8646.19928117945.487748,200,8671.305797111080.888855,200,8705.463471941146.049539,200,8730.222901121181.301272,200,8756.464861181191.256675,200,8758.736365
347.76551181.302805,200,8751151.256249,200,8792.55593311136.354067,200,8816.00812611125.83106,200,8843.84823
1095.946345,200,8876.601819
1000.93733,200,8901.280887
1191.751238,200,8914.628732
970.982578,200,8962.273957
1126.46977,200,8976.508636
1156.226281,200,8999.155819
1176.149156,200,9046.369003
1176.184636,200,9060.999542
850.742726,200,9084.158877
1161.285131,200,9100.801888
704.605628,200,9102.359378
226.356373,200,9134.96153
1196.60048,200,9158.059926
910.370195,200,9185.470491
566.863375,142,9217.310519
468.709561,134,9230.674856
628.88114,123,1061.060379,21071.219037,200,1101.118855,21156.434792,200,1156.332347,2175.494178,48,931196.4842551121.278923,200,931191.5216531141.054128,200,931141.2648831120.996759,200,931196.31271,1091.211301,200,91196.682217,1176.212306,200,91086.280747,1176.314419,200,91186.410213,2001146.618123,20885.525732,200,9477.55088
849.722688,200,9491.882416
1091.119457,200,9517.206097
1116.19653,200,9563.2775
1161.552696,200,9574.644508
499.869327,200,9603.025274
510.0314,200,9635.828338
1055.981988,200,9658.706867
1176.464902,200,9672.987674
1116.103196,200,9720.003235
1141.133572,200,9743.962684
1136.32758,200,9757.746529
1181.413642,200,9774.860977
1026.081716,200,9776.354825
249.401063,200,9808.014009
1061.020882,200,9830.79967
1176.385877,200,9859.046107
1161.263848,200,9891.087362
819.888012,200,9916.021339
1141.056829,200,9929.509729
1131.250628,200,9976.419983
1176.41828,200,9989.808437
1015.568968,200,10013.737149
271.708298,65,10014.284264
1151.550576,200,10061.910712
1176.099011,200,10086.332871
1085.826685,200,10100.10774
935.73862,200,11196.401322,2986.226178,200,101196.122878,281.60166,200,10148.541868
1181.464173,200,10173.402706
1166.465888,200,10186.65581
1131.143408,200,10233.796083
1126.376278,200,10247.342854
975.942134,200,10272.222489
1151.097841,200,10305.515774
514.574993,200,10330.208085
1105.850239,200,10343.076712
1161.116376,200,10389.671313
1191.352855,200,10415.426644
1156.14226,200,10426.002569
1176.009885,200,10441161.18151196.523196,200,10444.910051
346.600469,200,104901116.081196.409765,200,10501.31180.941030.676535,200,10526.693457
1010.563066,200,10558.810827
