#{"t_start": 1667164765.19705, "env_id": "CustomMyoChallengeBaodingP2-v1"}
r,l,t
1125.60006,200,5166.092253
47.152382,51,5166.491758
931.040881,200,5168.146087
195.087836,200,5169.814565
799.015588,200,5171.439856
762.785604,200,5173.122461
981.008567,200,5174.774508
297.29326,200,5176.408476
664.004905,200,5178.063495
422.586042,200,5179.747804
231.170711,200,5181.384109
1095.95144,200,5183.050661
464.613676,200,5184.672898
1045.676088,200,5186.26322
955.238,200,5187.932884
268.060652,82,5188.600394
810.155338,200,5190.195915
549.488313,200,5191.678609
549.406485,200,5193.264108
954.200845,200,5194.821719
960.204193,200,5196.37936
81.290347,91,5197.128146
644.586982,200,5198.633993
914.893766,200,5200.194863
201.115116,200,5609.537976
990.575565,200,5611.174756
815.404017,200,5612.648443
895.488394,200,5614.145995
317.263587,200,5615.535756
824.981615,200,5617.072062
156.434804,171,5618.335567
64.299136,54,5618.732476
493.383923,149,5619.817879
920.21155,200,5621.114342
123.350694,133,5622.03467
1181.965138,200,5623.771252
1061.219946,200,5625.623039
754.32495,200,5627.257638
62.642442,69,5627.866142
358.845174,200,5629.552062
211.12153,200,5631.055048
960.909291,200,5632.51229
386.237902,200,5634.074123
393.132385,200,5635.385271
303.621288,145,5636.300195
249.358934,200,5637.741488
352.950233,200,5639.307939
961.559028,200,5640.864059
950.051441,200,5642.319803
61,200,5271.837397
436.528046,179,5275.277267
1066.230219,200,5278.745954
152.4224,168,5281.211725
1031.414575,200,5284.061498
889.822132,200,5515.573889
891.072203,200,5519.697648
80.532617,87,5521.416807
1071.102069,200,5526.040097
1031.212568,200,5529.63467
673.927666,200,5578.741787
70.48357,77,5579.71815
371.77456,200,5582.243576
468.041804,200,5584.811907
366.048476,200,5587.297937
498.912761,200,5589.836478
614.498364,200,5592.573581
858.452992,200,5595.041106
176.860059,102,5596.364218
302.953093,200,5598.955753
587.927828,200,5601.557103
1046.126619,200,5603.982647
628.358244,200,5606.42948
113.835552,88,5607.661992
975.664119,200,5610.712325
543.653763,200,5697.925757
1089.810893,200,5701.297391
477.449724,200,5918.473655
935.702321,200,5921.622555
184.63262,200,5925.224844
196.847774,200,5929.009168
329.556847,200,5932.045965
1115.651201,200,5934.862758
940.074909,200,5937.406679
582.27534,200,5940.012263
1067.02884,200,5943.008046
104.206532,80,5944.073174
251.642104,200,5946.620232
554.864318,200,6001.456541
1090.293034,200,6005.769413
242.857394,200,6009.60171
194.379824,200,6013.972795
63.748991,68,6015.078333
855.221465,200,6018.081587
609.583682,200,6021.07926
1070.617616,200,6024.036986
213.875172,200,6027.950179
770.001531,200,6030.474944
196.971658,86,6031.747012
256.18723,200,6034.834852
,200,6033.638366
283
470.003991,130,6032.607278
78079,200,870.364109,200,6035.680535
0,6033.478479
354189.680911,200,6033.84848.721392,200,6035.283682
388
54,200,6029.538233
1092.160313,200,6032.424209
4811,200,805.370277,20960.295891,200,1127.2389,200,6036.034603
523.330613,200,6033.33125
