#{"t_start": 1665611504.951576, "env_id": "CustomMyoChallengeBaodingP1-v1"}
r,l,t
152.339077,51,10075.53613.891071.813089,200,10112.21196.1635.214466,200,10123.021730.4864.925979,200,10147.226385
689.556511,200,10183.685526
804.889822,200,10195.372433
1006.44204,200,10218.130421
233.158855,200,10244.555978
1080.737336,200,10266.566474
267.018983,200,10278.32886
296.983015,200,10302.408206
330.120638,146,10303.509696
489.465246,114,10318.850181
935.264101,200,10340.343248
262.658289,175,10352.701573
267.565882,200,10389.806757
562.343497,200,10402.101144
1196.290858,200,10425.168744
995.584667,200,10437.175848
247.83736,195,10475.194147
221.921414,200,10487.779892
1015.205626,200,10509.624739
985.63566,200,10538.272907
459.086259,200,10560.005517
464.057638,200,10582.918959
689.22377,200,10584.782585
890.048044,200,10586.160533
745.445664,200,10621.612618
226.505043,200,10633.368569
810.308381,200,10657.333376
690.360409,200,10683.249342
93.981397,42,10694.783043
705.42285,200,10707.545769
292.029694,200,10729.474868
1151.421795,200,10756.962618
377.643036,200,10780.108539
154.316327,58,10780.64537
248.191148,200,10818.786084
785.08212,200,10841.746424
1020.877425,200,10852.558616
247.182994,200,10875.635124
403.193401,108,10876.36832
1161.395067,200,10877.737396
501.02092,131,10894.25095
693.558054,200,10918.678741
509.496159,200,10928.338953
1015.578605,200,10963.026714
1086.018468,200,10974.439739
466.869713,200,10997.782383
484.449989,200,11009.633183
258.21627,178,11044.469148
1166.396364,200,11057.287295
234.408829,131,11070.195176
114.265811,37,11080.882864.772.506031,30,11081.1550375700.307202,200,11105.5611184.714.629767,200,11128.75401020221.683017,200,11150.2314745.1191.322192,200,11152.478735
165.816925,102,11153.254489.6137.229373,108,11168.085217.61076.774598,200,11189.93416.90180.712094,200,11203.331197.001222,200,11228.231184
895.1722,200,11255.327643
659.874264,200,11276.548261
1180.896764,200,11300.963975
251.147292,200,11326.151011
1196.776661,200,11349.598737
940.504339,200,11361.023766
185.557775,200,11398.258737
1190.972607,200,11409.153413
935.15239,200,11434.030506
98.956493,42,11434.348736
1156.454561,200,11445.474231
1020.646037,200,11446.856164
990.591788,200,11473.967878
1181.875064,200,11495.292037
669.676293,200,11509.393951
313.708283,200,11545.266478
233.074748,200,11568.285377
1196.516438,200,11579.999745
532.295685,200,11617.607553
439.107766,200,11630.456328
484.61833,200,11651.93828
98.92369,37,11652.261299
949.915872,200,11693.121254
344.443284,200,11704.381733
1036.152409,200,11725.576231
574.331745,145,11727.049664
200.180432,105,11727.779845
795.851566,200,11755.327417
240.620097,172,11767.090727
1090.741762,200,11789.450128
94.933507,43,11789.857359
1181.026932,200,11816.079933
729.882537,200,11839.614034
735.126024,200,11862.789849
149.153873,125,11873.380798
1015.550315,200,11901.009834
654.707095,200,11923.874817
820.360659,200,11937.119198
509.32827,200,11973.706927
363.229031,200,11985.577506
1166.358459,200,12007.982096
1136.323994,200,12021.960318
484.173157,200,12023.452265
1055.33005,200,12047.804506
980.703111,200,12070.603293
1000.762267,200,12081.975614
1155.900879,200,12119.925354
248.101263,200,12142.848916
695.237098,200,12155.677201
170.300311,139,12182.498323
97.122985,35,12193.635.27851090.87252,200,12205.950776
282.633038,200,12228.718785
328.594066,200,12254.14933
864.956609,200,12278.297413
1196.761628,200,12290.307793
306.055876,200,12302.225652
874.882655,200,12303.778908
1185.961193,200,12339.578916
199.493121,74,12340.142931
1175.815915,200,12365.508997
1005.167448,200,12401.768952
593.353121,200,12412.188296
345.303379,200,12438.073634
1160.987453,200,12465.901933
1181.054821,200,12487.852598
1040.787994,200,12498.56785
387.798363,200,12523.507161
1196.481061,200,12560.951668
755.291008,200,12572.764379
104.965079,74,12583.145927
449.792997,200,12596.895453
518.011475,196,12598.395585
514.390564,200,12622.849875
567.842677,200,12644.095654
538.84883,200,12666.833013
744.455406,200,12693.846387
283.409799,200,12716.616161
1020.590946,200,12728.785536
569.737694,200,12766.169919
221.575199,200,12778.90389
522.940061,200,12801.622163
1185.818143,200,12829.4507
951.692894,200,12851.321654
905.28885,200,12875.882034
801.003148,200,12878.237318
1195.863575,200,12879.778052
1070.850529,200,12915.595695
1196.749144,200,12937.846806
1111.244911,200,12951.077636
539.440756,200,12988.954508
1176.814679,200,13001.538064
205.751783,158,13012.484769
799.756221,200,13052.525245
223.992448,200,13072.378366
744.71468,200,13083.804888
935.658473,200,13124.320408
229.238795,130,13137.324641
980.785078,200,13148.518462
340.240449,200,13169.123286
854.673099,200,13170.519354
328.254191,200,13171.891243
185.087138,200,13199.598602
579.36924,200,13221.805965
955.488401,200,13244.39303
205.259232,100,13259.057529
382.165813,200,13283.87258
799.770239,200,13306.164214
1105.958963,200,13332.853594
252.696422,149,13343.716954
925.629698,200,13367.694252
1101.130781,200,13380.797289
1126.646571,200,13417.506827
699.977102,200,13439.952251
881.212449,200,13453.00653
860.792641,200,13455.045622
492.325848,179,13456.386183
1071.293369,200,13492.78442
1135.74541,200,13505.34357
815.1296,200,13527.1774
1115.923658,200,13564.571768
97.949425,41,13564.898911
463.084123,200,13578.094148
1090.723883,200,13600.01718
684.597454,200,13639.55005
632.902361,200,13650.245057
445.053201,200,13673.261769
1055.764788,200,13699.981771
1036.324751,200,13723.714549
1141.407937,200,13735.788314
562.728935,200,13748.009696
739.78263,200,13749.525103
619.14361,200,13784.325522
512.989444,200,13797.846352
925.91261,200,13820.207524
920.716036,200,13845.809747
674.570642,200,13869.093087
1015.854154,200,13882.811744
222.41431,200,13919.491489
417.079522,200,13931.131486
860.428197,200,13954.371365
1146.607314,200,13992.736485
253.066159,200,14005.591116
487.985117,200,14027.203007
765.525333,200,14041.317846
633.696364,200,14042.848901
965.235172,200,14069.63274
226.724741,200,14091.679526
905.599452,200,14102.573059
318.363317,170,14143.082831
222.621882,200,14154.608106
1155.394495,200,14177.650875
941.034007,200,14204.770499
512.959863,200,14228.247287
815.382194,200,14239.6694
236.408096,200,14276.036601
1081.056657,200,14289.449739
504.759718,200,14313.260219
444.206113,200,14325.04901
1026.145789,200,14326.408784
224.191597,186,14362.523241
1036.423219,200,14375.791282
1070.67724,200,14400.101724
1196.373027,200,14425.410208
1155.733205,200,14446.962931
221.123366,179,14459.330126
435.725413,167,14487.446221
790.577125,200,14507.761939
960.815251,200,14529.797454
327.077799,200,14560.463811
795.408443,200,14582.815432
1170.729098,200,14594.418558
1116.76573,200,14617.105088
514.656275,130,14618.18737
1066.291441,200,14645.074818
1195.984049,200,14657.295778
1095.946011,200,14679.193196
414.559219,188,14706.815592
383.487467,200,14730.550209
790.686044,200,14742.158866
1140.794749,200,14777.736148
634.364672,200,14790.242712
578.85417,200,14814.832515
344.550089,200,14851.498233
358.148807,200,14862.726976
980.524783,200,14886.883373
129.352253,53,14899.882574
222.576035,200,14901.368868
1191.553373,200,14925.86225
790.480733,200,14936.905699
279.975205,200,14960.603016
1196.675385,200,14989.442054
1076.145102,200,15011.796525
148.912082,137,15022.767027
313.959658,200,15034.65658
238.622432,200,15073.896848
855.069414,200,15095.051964
72.993226,41,15095.376678
1180.862651,200,15108.127352
900.308441,200,15146.115988
614.778381,200,15169.500932
1080.724958,200,15180.124315
1050.802696,200,15193.453079
1196.135022,200,15194.874236
283.989875,200,15219.785007
624.541107,200,15243.428345
1031.192363,200,15256.149329
619.957715,200,15290.744243
388.450404,200,15304.238261
594.648089,200,15328.074296
1076.024551,200,15363.829654
1161.709365,200,15375.964449
1191.245503,200,15399.712306
209.508531,100,15415.983454
944.025021,184,15439.783764
723.784642,200,15449.966694
133.87065,79,15461.053213
779.970746,200,15475.280116
579.112955,200,15476.783502
794.334794,149,15503.092899
242.120407,158,15524.187775
890.386263,200,15536.245198
699.148342,160,15563.691983
1191.042564,200,15587.525353
865.53106,200,15609.600357
604.797541,200,15636.251518
1050.9393,200,15660.249274
90.013224,38,15660.577749
226.689924,200,15682.350454
619.780194,200,15708.688917
1195.904845,200,15731.513542
391.218514,136,15744.305196
247.458891,200,15756.835727
785.399896,200,15768.58351
613.991324,200,15769.950309
1131.515771,200,15796.824056
1196.689354,200,15819.587878
895.612604,200,15833.136803
753.829082,200,15871.346751
800.116986,200,15892.111948
1196.336257,200,15905.477339
1151.311201,200,15943.135824
262.974224,200,15955.017042
845.761639,200,15978.074065
774.768908,200,16008.777932
649.342755,200,16029.584183
1010.482365,200,16041.481061
795.581177,200,16054.277545
164.091796,100,16055.0242
243.161042,200,16084.589116
805.768739,200,16104.599027
1155.86077,200,16118.0014
905.890654,200,16152.857021
1195.951305,200,16165.534247
584.742136,200,16187.171283
552.996066,200,16214.008659
1030.583983,200,16238.453545
94.144405,37,16238.785984
799.269755,175,16262.207002
93.750246,42,16262.561402
87.24778,35,16262.866666
267.399782,200,16300.588328
124.241301,79,16301.216839
1125.998926,200,16325.065801
1140.585768,200,16348.30952
