#{"t_start": 1665508216.440561, "env_id": "CustomMyoChallengeDieReorientP1-v0"}
r,l,t215.412475,57,4.7090232641.053443,55,7.7140824221.123696,46,52.37213-5.23.292736,49,51.9280330--236.796188,150,93.237304
262.111236,121,3868.948023
330.805906,104,3871.035419
260.83224,90,3901.55591
377.512844,103,3933.448779
267.740472,101,3962.8056
226.105031,101,3994.263477
192.230668,150,3997.866681
173.100239,139,4000.098688
190.232246,72,4042.675563
179.493343,121,4077.166288
230.526289,87,4078.549541
204.321619,77,4110.465109
255.96856,86,4141.415841
267.188525,122,4143.550378
293.329193,100,4191.485196
326.329831,94,4221.974036
201.327655,83,4253.439782
109.212488,99,4255.185644
218.158646,99,4287.345471
383.598131,101,4320.979495
360.847893,104,4351.474369
187.139643,77,4367.59621
326.133226,102,4400.408843
230.576281,90,4431.827553
61.272326,108,4462.750726
233.089653,93,4464.342074
245.651976,106,4498.154678
280.279526,78,4544.168018
262.136851,83,4575.172034
115.110342,100,4576.984864
122.83939,92,4608.499203
97.115359,102,4641.024004
408.467804,100,4671.889575
387.972114,115,4704.998618
238.240617,150,4707.620664
211.575866,113,4709.378335
199.970989,90,4726.126059
214.86397,75,4756.872189
285.324922,84,4758.566818
254.335595,91,4791.920502
304.551338,82,4824.283646
187.782421,78,4825.849393
336.200589,97,4858.303739
290.826784,95,4904.465962
259.609319.942623,115,4939.147.6141305.68843,98,4941.1253.402366.767712,99,4975.0221.74335.330901,99,5006.30348.27263.420335,92,5040.707205.1259.748679,101,5042.5154.5231.030672,89,5087.877414.1249.867417,95,5119.0543354.185.915981,112,5150.0277353.272.489321,94,5151.89712420232.689821,111,5183.6357342.353.486116,98,5213.5304534331.212225,103,5258.536623356.584294,103,5289.2876212344.068934,121,5320.2450163417.145943,117,5351.489692387.777756,114,5350.792871
278.764898,97,5382.291153
1259.748549,150,5387.3602672250.459541,150,5390.18993720242.378987,79,5434.910461338.723726,103,5464.016091
2374.375932,102,5468.04790325332.832213,102,5502.07794296304.365543,89,5532.52766336323.957279,111,5564.96452364272.430469,84,5582.24869370313.78565,96,5614.949787382.176126,111,5643.397461390.831379,107,5677.787058
462.075014,122,5707.476941
163.285968,99,5709.125687
350.019001,105,5756.469022
408.942625,111,5787.737524
342.224884,97,5818.682807
464.281787,123,5849.4617
288.435883,89,5879.229812
376.178333,121,5911.690255
379.020629,122,5929.385266
2475.183954,140,5955.8443924315.205013,150,6016.8961747442.77637,144,6045.3657314232.707884,150,6078.4016482292.673511,145,6080.669212272.002447,59,6097.711858
410.114906,113,6121.855169
532.173564,128,6152.905503
374.040143,131,6182.534489
297.904826,119,6212.979768
496.797745,136,6259.340896
276.697345,135,6288.609856
276.678145,112,6316.841419
262.835964,99,6345.938112
629.431154,139,6376.937891
381.029263,115,6424.00237
429.14537,130,6453.820989
475.029625,138,6482.486013
529.311264,145,6510.961557
592.058109,150,6540.952317
531.737627,143,6586.261781
626.753774,143,6616.651796
623.21737,150,6672.032241
502.829765,140,6701.676722
304.2280.078438,150,6708.266283.297.941028,150,6710.6472623.22215,142,6750.814256
503.1452.947717,150,6804.682632.6547.257011,150,6832.006617.5459.741631,150,6863.220550.2533.143535,141,6908.733440.4472.056494,150,6939.308526.4742.638293,150,6969.673845.3720.815776,150,7023.528433.7721.489634,150,7066.629855.4649.511009,150,7095.710655.9710.088521,150,7125.940648.1747.248989,150,7156.814712.744.395667,150,7203.0614537.823.617997,150,7257.2865799.806.119021,150,7285.552818.6786.951145,150,7314.000802.7202.206093,150,7346.79507239117.244957,150,7349.14424374871.077108,150,7387.02417880651.226558,150,7417.65808.93872.038132,150,7448.89525.60846.445615,150,7479.095618
636.489447,150,7544.734117
877.294658,150,7575877.41547879.874364,150,760876.2281837.082389,150,7635.101362
886.45452,150,7681.8887.314804.258696,150,7733.5883.721713.01091,150,7761.224535
781.972202,150,7791.47795.41880.551559,150,7838.44713.00878.047176,150,7868.390615
880.005952,150,7899.786127
880.104718,150,7948.54876.25158.536363,150,7952.57759
783.316337,150,7954.917156
870.276002,150,8025.501606
879.635064,150,8050.3956
872.156345,150,8078.630247
881.962642,150,8110.301554
821.522075,150,8156.421502
856.335814,150,8188.170586
869.255334,150,8242.815585
813.099781,150,8268.85561483869.71969,150,8313.66508687880.953897,150,8344.69558382875.534198,150,8375.25372987867.058547,150,8405.27961188856.484234,150,8475.93871877728.542224,150,8501.747556
877.303548,150,8531.63515876865.518291,150,8561.7968881.453.654879,150,8594.697768.7572.081192,150,8597.522365
873.863349,150,8635.184596.9842.634885,150,8665.988886.9867.43046,150,8696.10876.06868.608359,150,8743.96475.27664.955437,150,8789.654038
879.661882,150,8820.70045
728.875264,150,8850.604295
623.49153,150,8880.74841.16718.772519,150,8927.45881.06841.13735,150,8976.552876.4807.959129,150,9004.959883.4875.879156,150,9034.856871.880.926603,150,9081.7362694.834.573355,150,9113.583576
877.153934,150,9143.041229
882.965877,150,9192.585398
153.89847,150,9196.505481
446.557773,150,9198.72384.10880.847566,150,9264.25875.40882.477743,150,9293.50880.76884.821844,150,9325.861046
866.661125,150,9356.1861.587831.615206,150,9403.247132
810.777842,150,9432.792886
879.504991,150,9482.44490787884.278121,150,9511.5861.688883.440758,150,9558.64643
879.738785,150,9588.7559218871.914951,150,9621.877.8208880.222601,150,9651.312363
877.202367,150,9717870.29970880.889559,150,9746.192954
875.445459,150,9777875.12896873.805918,150,9808781.04698834.913727,150,983874.309624878.19122,150,9842333.85323538.762265,150,9881815.15409867.665987,150,9911.7883517879.145725,150,9944.069011
874.8329,150,9992.879.812879.600018,150,10038.870.3625871.677995,150,10068.878.7471871.919471,150,10100.143833
868.850268,150,10129.872.858865.302081,150,10175.316776
875.311903,150,10227.047401
873.442421,150,10258.2881.280870.504823,150,10288.932566
876.494784,150,10334.874.5603874.623825,150,10366878.34988862.381271,150,10416.5470388871.381866,150,1044874.88523875.9096,150,10451.955387
514.971429,150,10454.774276
836.797732,150,10519.757468
860.525392,150,10549.721894
855.40185,150,10579.74761.40874.498052,150,10609.52869.6868.674059,150,10656.654881.0871.25069,150,10686.9372864.874.480391,150,10737.756554
882.042829,150,10766.56562
878.65278,150,10814.47522387880.374947,150,10845.820289
807.893158,150,10876.591723
878.658185,150,10924.90169187874.050392,150,10971.69349187880.061015,150,11002.706145
871.414609,150,11033.245461
875.862091,150,11063.872934
802.454605,150,11094.21795876841.634199,150,11096.72437234851.916568,150,11135.58313880875.837717,150,11166.90003876876.972219,150,11216.857631
885.812577,150,11245.560961
854.268328,150,11292.5106583872.636681,150,11323.78551
885.445713,150,11354.219707
884.824067,150,11386.368722
873.759683,150,11450.3961018880.841362,150,11481.33284388510.488584,150,11511.731513
883.749981,150,11543.1057874.883.065097,150,11587.517416
883.15354,150,11618.597878
876.66007,150,11667.72997
879.755349,150,11696.7715968244.848297,150,11727.630775
868.436241,150,11730.432776
876.436453,150,11769.197793
872.027784,150,11800.50798987876.402989,150,11830.8768487880.319083,150,11861.194151
818.244906,150,11904.631604
878.847573,150,11955.48995869880.551479,150,11985.92702879871.076756,150,12014.859205
878.725695,150,12060.014617
874.722557,150,12091.3261387874.600725,150,12121.607539
871.870382,150,12170.27801388877.40333,150,12214.3896538873.353174,150,12246.076509
878.481729,150,12277.47212188888.121705,150,12307.803388867.764026,150,12339.3896788385.427311,150,12341.50121630878.993006,150,12379.28296387875.964445,150,12411.208736
870.523351,150,12460.39015878884.461922,150,12491.683178
878.270761,150,12536.06243879869.72413,150,12567.62799871877.187162,150,12599.330884
873.111185,150,12630.01500877882.717937,150,12693.38839875883.144656,150,12722.43008882878.719427,150,12755.1134888885.896451,150,12785.46888883874.919217,150,12830.60489873882.612075,150,12862.098145
873.492661,150,12913.3721880.877.950139,150,12943.1594884.854.183407,150,12976.0740865.867.853082,150,12978.657017
866.271553,150,13014.53617
868.895201,150,13046.200852.3871.563474,150,13077.650879.3869.773777,150,13107.44879.67847.209239,150,13152.370509
868.298028,150,13202.6692
876.46628,150,13233.88816880882.803384,150,13264.29045886880.46293,150,13309.855289
880.746921,150,13340.766695
877.950346,150,13371.902232
876.426148,150,13422.441322
881.641245,150,13465.448928886.021815,150,13497.03109
871.722089,150,13528.5979448869.389999,150,13559.948638
755.00144,150,13592.54419986867.800782,150,13594.92511486866.41283,150,13631.462924
882.887168,150,13663.67275
877.63899,150,13715.63658
881.192472,150,13744.629634
869.354187,150,13787.690474
874.994631,150,13819.801216
871.944254,150,13851.877435
886.757835,150,13881.76663
871.977359,150,13945.870534
876.651158,150,13976.756772
881.169615,150,14008.227293
885.521711,150,14040.175231
877.196291,150,14086.186844
875.17272,150,14136.212786
878.672292,150,14167.892529
869.690578,150,14198.507599
703.517348,150,14231.04403
550.865532,150,14233.900369
876.650947,150,14269.975306
870.978694,150,14301.355747
880.14657,150,14332.479904
878.383196,150,14363.370894
886.638363,150,14427.123736
877.251039,150,14456.704984
886.446266,150,14488.172102
880.704045,150,14519.910295
875.399886,150,14564.477267
878.44058,150,14594.679219
850.120352,150,14644.922656
869.817602,150,14675.593986
877.801815,150,14718.98866
870.176034,150,14750.586597
866.991859,150,14780.924446
880.55037,150,14812.051048
717.949476,150,14842.432816
420.27478,150,14845.318988
869.420572,150,14882.20776
883.889004,150,14931.792653
875.644971,150,14962.942146
694.597525,150,14992.778923
880.586041,150,15039.219892
880.944804,150,15068.912148
876.073012,150,15098.873607
873.618006,150,15149.09186
881.161152,150,15193.349919
883.675458,150,15224.275376
884.488822,150,15255.976767
847.57661,150,15288.058306
874.543174,150,15334.208321
876.406815,150,15382.740812
869.471548,150,15413.157428
880.202868,150,15444.883435
591.21357,150,15476.970374
870.948144,150,15479.410229
880.315907,150,15515.940074
880.307385,150,15545.337336
823.572332,150,15576.816599
872.293356,150,15608.905348
880.094383,150,15672.280671
881.904102,150,15701.162822
869.736474,150,15731.977101
877.141258,150,15762.567188
876.614291,150,15808.651693
873.622903,150,15838.979021
876.747332,150,15888.023292
838.504476,150,15918.663234
870.23839,150,15964.989887
884.052571,150,15996.742452
870.918091,150,16028.442611
883.677464,150,16058.449482
876.808713,150,16089.005542
866.172621,150,16091.329341
871.872262,150,16129.132674
867.727321,150,16177.51522
876.887248,150,16206.588551
880.582903,150,16237.946165
872.161748,150,16284.217017
526.356677,150,16314.265201
874.762898,150,16344.044942
878.992803,150,16396.374003
876.350291,150,16441.024652
871.04039,150,16471.379623
869.788581,150,16501.462768
876.256293,150,16533.460628
869.497568,150,16579.067826
872.447159,150,16629.033751
872.349142,150,16659.714881
870.88347,150,16691.134422
867.348963,150,16723.933256
872.25264,150,16726.80425
298.489084,150,16764.250402
877.023822,150,16794.006707
885.230543,150,16824.475874
876.06233,150,16855.46979
875.16292,150,16920.287391
876.402618,150,16949.958587
876.061251,150,16981.049043
883.487312,150,17010.334187
873.522435,150,17058.112619
883.610151,150,17088.425432
872.65123,150,17138.91347
876.525027,150,17168.432245
880.25581,150,17215.401922
879.827749,150,17246.692264
878.254224,150,17276.692125
878.971469,150,17326.239933
870.277404,150,17330.25279
867.541973,150,17332.616731
886.018339,150,17380.106524
877.624082,150,17428.159928
873.311403,150,17458.858455
870.905784,150,17489.224179
875.600067,150,17534.078163
888.00774,150,17565.354184
873.974863,150,17615.112562
876.882216,150,17646.061191
877.02717,150,17692.208589
884.759229,150,17723.42019
883.482775,150,17753.555247
881.735032,150,17784.037818
867.248701,150,17849.731268
874.450858,150,17880.617027
883.363357,150,17911.054151
882.768636,150,17942.591054
875.95404,150,17976.904134
816.64688,150,17979.41328
877.997434,150,18016.727203
883.693523,150,18048.403462
874.040323,150,18077.965199
876.717686,150,18129.076702
883.583733,150,18173.368992
873.040146,150,18204.231139
861.004238,150,18233.757133
883.381771,150,18263.372077
875.988522,150,18310.149292
881.049121,150,18359.881981
871.214833,150,18388.892891
870.451166,150,18420.085479
878.787843,150,18466.421637
878.480941,150,18497.479137
884.332304,150,18530.6062
870.219115,150,18580.270773
515.832353,150,18584.756242
880.776076,150,18587.01612
877.302115,150,18652.462943
883.192853,150,18680.516927
884.447808,150,18711.767468
882.807065,150,18743.032152
878.471481,150,18788.800475
884.325469,150,18820.060616
875.637329,150,18870.908604
882.895476,150,18899.277259
883.930888,150,18945.65822
879.309673,150,18977.460311
869.310798,150,19006.923324
871.267449,150,19038.341246
880.686329,150,19104.132913
875.984478,150,19134.043831
876.105387,150,19164.408548
884.638531,150,19196.011916
878.267435,150,19226.816004
866.975809,150,19229.38608
883.844931,150,19267.687356
881.337359,150,19299.519774
869.183827,150,19329.439294
883.485896,150,19379.118121
885.343201,150,19425.053705
873.485408,150,19454.448393
876.477182,150,19485.984578
877.207315,150,19517.822648
881.457535,150,19563.794746
883.003521,150,19613.822799
879.406047,150,19643.127051
878.514571,150,19673.993691
876.689933,150,19719.302277
880.206683,150,19750.655349
873.526241,150,19781.987879
882.578012,150,19832.535902
866.123308,150,19836.557093
882.568283,150,19838.890528
885.999627,150,19903.571273
883.052427,150,19932.556483
873.475271,150,19964.251173
878.772868,150,19994.548909
877.326554,150,20041.198683
879.597631,150,20071.457829
880.350056,150,20119.010372
872.385959,150,20150.614205
873.155523,150,20197.204928
884.155575,150,20228.100427
884.884531,150,20259.66957
878.275469,150,20290.043869
885.898607,150,20356.090475
875.664332,150,20386.740443
878.436831,150,20418.537355
885.965144,150,20449.397016
886.374346,150,20481.484434
868.097314,150,20483.732445
879.982247,150,20522.464452
867.101114,150,20553.466202
867.572332,150,20584.333257
883.090459,150,20635.2675
884.270254,150,20681.473097
866.985529,150,20712.110907
881.375545,150,20743.833904
866.45471,150,20774.361802
877.279015,150,20840.7234
873.710903,150,20869.46756
889.514328,150,20901.543623
890.629134,150,20931.524101
873.546107,150,20977.815101
876.311404,150,21009.790207
877.724431,150,21060.029406
882.566305,150,21088.078089
887.509037,150,21092.108805
865.307776,150,21094.427296
867.083237,150,21160.691326
882.203381,150,21190.963801
885.047926,150,21222.416382
886.559942,150,21252.118237
874.047539,150,21298.291807
883.154819,150,21347.777116
871.874831,150,21377.945786
879.90879,150,21409.088344
882.543523,150,21454.227567
890.646017,150,21485.265024
878.485511,150,21515.737929
875.28723,150,21565.549824
885.51997,150,21611.414191
875.286788,150,21642.10779
878.197327,150,21673.465219
889.668148,150,21704.357097
873.815303,150,21737.276902
884.136015,150,21740.007732
881.927171,150,21777.390121
883.517963,150,21807.915845
886.773257,150,21857.972826
891.36195,150,21886.835922
888.614026,150,21932.496264
870.81534,150,21963.733674
877.780666,150,21994.505078
886.911256,150,22025.261866
883.936884,150,22088.944827
887.184707,150,22120.010478
880.880609,150,22150.982157
877.845626,150,22182.948102
887.063436,150,22229.042871
878.41319,150,22260.705445
875.257536,150,22309.266838
875.668892,150,22339.556719
878.464529,150,22371.574801
883.185819,150,22373.928374
873.242464,150,22410.759297
876.776211,150,22442.057176
880.020652,150,22472.993631
888.133163,150,22505.747569
878.760518,150,22550.311797
883.387708,150,22599.970104
878.805432,150,22628.087844
888.535609,150,22660.485435
880.085253,150,22707.275219
868.595669,150,22737.340836
884.31615,150,22768.544304
877.036174,150,22817.033819
842.105561,150,22863.725964
869.135424,150,22894.724083
884.346111,150,22924.744382
872.60462,150,22956.482574
877.466012,150,22987.23687
877.572307,150,22989.589805
876.168376,150,23027.251154
873.031603,150,23058.819509
869.771431,150,23109.052516
868.905718,150,23138.452773
890.228658,150,23183.442394
883.550777,150,23214.495864
874.230604,150,23245.146074
870.077528,150,23277.11052
881.744921,150,23342.115604
882.601218,150,23371.337679
874.405713,150,23401.252325
880.704204,150,23433.62521
885.608319,150,23479.865972
883.682152,150,23509.775101
873.393544,150,23559.617154
883.431761,150,23590.520431
875.065832,150,23622.157417
864.509684,150,23624.801326
883.570932,150,23664.264406
887.432054,150,23694.843819
883.703895,150,23724.733572
872.525853,150,23755.883868
878.625805,150,23800.1765318872.057032,150,23851.1110428885.197298,150,23879.7500238870.225712,150,23911.269476
880.947107,150,23957.673563
877.128208,150,23989.882394
888.023325,150,24038.253684
886.41595,150,24069.894155
875.33872,150,24114.965602
873.888029,150,24146.567283
880.799357,150,24176.90006
845.237631,150,24207.126433
880.75835,150,24237.953419
873.753674,150,24240.253808
881.575869,150,24279.16889
888.07012,150,24310.498484
876.382384,150,24358.359219
886.199602,150,24389.201799
871.106069,150,24434.167648
871.372208,150,24465.256891
875.537187,150,24496.086608
882.332538,150,24546.995081
884.30018,150,24592.353249
867.917293,150,24622.413263
874.757498,150,24652.679188
878.280623,150,24683.616959
877.483418,150,24729.466611
873.740803,150,24780.255567
883.569149,150,24809.343941
873.798273,150,24840.692703
878.149428,150,24872.911297
871.350844,150,24875.170523
883.880616,150,24912.533739
875.61923,150,24945.443442
882.766694,150,24975.693623
883.49662,150,25006.379378
885.138803,150,25071.239504
886.799031,150,25102.517288
874.327826,150,25132.075811
879.176577,150,25163.181454
877.897352,150,25209.481112
877.658133,150,25242.099463
884.862275,150,25292.984074
881.894278,150,25321.537864
872.212995,150,25367.239754
881.23173,150,25397.671311
874.533363,150,25430.084192
869.604084,150,25460.2622448872.339451,150,25490.02665
865.367714,150,25492.285478
878.809635,150,25529.739672
881.890545,150,25580.863645
876.279774,150,25608.796955
873.970973,150,25640.83643
874.385,150,25687.170943
837.773053,150,25719.054309
881.593637,150,25749.028317
884.280751,150,25797.33245
879.358568,150,25842.658869
874.549668,150,25873.499791
878.984544,150,25903.114801
877.641312,150,25931.976328
887.032525,150,25977.797487
876.577918,150,26028.897716
882.623585,150,26058.792328
885.370977,150,26088.64788
883.129241,150,26120.798911
872.081369,150,26123.164121
875.622577,150,26160.593653
880.14496,150,26191.342428
876.332735,150,26223.170879
884.181161,150,26252.254281
805.043906,150,26317.531993
879.182222,150,26348.391993
873.295293,150,26380.495803
871.635476,150,26409.543223
881.728833,150,26455.878495
887.523774,150,26486.118884
873.277718,150,26538.400071
869.040773,150,26567.98138
868.745579,150,26613.627563
882.320985,150,26644.606342
881.940759,150,26676.592782
876.529996,150,26708.76918
878.260879,150,26732.790183
870.778699,150,26735.063841
875.755361,150,26781.117607
870.893354,150,26831.394744
878.990813,150,26862.797318
883.116605,150,26893.3294
877.393299,150,26938.126991
880.721839,150,26970.367845
885.380711,150,27001.832729
880.013123,150,27049.476545
876.692897,150,27096.194772
869.85013,150,27126.537446
888.154897,150,27158.882187
885.457858,150,27189.248634
881.071584,150,27254.701773
887.312289,150,27285.306727
867.370814,150,27316.431558
875.574303,150,27347.060097
884.860316,150,27378.773444
882.137689,150,27381.285585
882.831244,150,27418.915637
884.518147,150,27449.928662
880.538498,150,27481.507014
886.969001,150,27511.767622
883.002532,150,27576.21061
872.091029,150,27605.653586
856.5939,150,27637.428786
880.927583,150,27668.082148
886.480129,150,27713.069622
881.548328,150,27762.335839
884.743135,150,27794.125946
864.894724,150,27823.662248
890.078355,150,27868.862018
881.854832,150,27899.897184
876.370877,150,27930.845941
889.553842,150,27979.338243
884.656919,150,27983.675769
436.562094,150,27985.936117
881.164548,150,28050.795831
885.443205,150,28080.644139
881.267677,150,28112.483646
871.802979,150,28143.544726
880.224631,150,28188.636116
871.165119,150,28218.274426
882.167438,150,28269.18697
869.8797,150,28299.884793
879.996342,150,28344.471617
891.547236,150,28374.754048
884.214423,150,28407.82193
879.79871,150,28438.922742
891.03936,150,28503.242954
849.866967,150,28532.507732
872.324561,150,28564.072268
881.317037,150,28595.247639
887.687867,150,28626.538991
869.196454,150,28628.807847
874.714403,150,28666.144654
882.111386,150,28696.760729
886.546995,150,28728.79165
880.436438,150,28778.39733
882.484831,150,28822.494207
881.91381,150,28852.344257
875.87684,150,28882.154629
891.367175,150,28913.72332
883.942674,150,28960.078959
877.943926,150,29008.415878
889.045388,150,29038.83658
879.871793,150,29069.177079
876.713319,150,29114.58512
889.901194,150,29145.232881
887.40357,150,29175.653779
868.745031,150,29227.31349
367.178463,150,29231.323154
875.220161,150,29233.758675
887.401757,150,29296.71796
875.805403,150,29325.894621
878.210847,150,29357.08472
882.511487,150,29388.135236
890.805887,150,29434.760126
871.740977,150,29464.575619
880.147994,150,29514.215984
889.045604,150,29544.315522
886.19834,150,29591.112041
876.790742,150,29620.609339
878.76967,150,29651.34092
886.252151,150,29682.705582
870.938078,150,29747.284164
875.575259,150,29777.82634
882.162057,150,29808.917829
879.649678,150,29841.509933
874.546965,150,29874.507022
881.253602,150,29877.162149
871.141898,150,29913.687527
886.862284,150,29944.061132
877.563291,150,29974.709087
883.010937,150,30025.249017
886.202011,150,30069.448154
881.222801,150,30100.301351
883.013696,150,30130.443877
890.149094,150,30162.602276
879.533818,150,30208.016213
885.766532,150,30258.445552
877.523555,150,30287.487417
866.602801,150,30318.707101
873.454005,150,30364.438198
885.760147,150,30395.899889
873.523289,150,30445.183432
876.208699,150,30476.48537
879.259958,150,30480.541012
877.936588,150,30482.898423
876.001778,150,30547.565323
884.417498,150,30577.366177
880.102463,150,30608.411951
878.044498,150,30640.447037
885.098761,150,30686.97862
876.203021,150,30716.839704
878.158271,150,30766.859258
882.475253,150,30798.671771
875.277401,150,30844.881889
876.918849,150,30874.749409
882.685157,150,30903.471354
870.194279,150,30956.385092
883.11646,150,31002.842157
882.912272,150,31032.191557
867.617822,150,31061.73274
887.664632,150,31093.566801
882.355811,150,31126.411667
879.619918,150,31128.871799
871.34577,150,31166.600566
879.065776,150,31197.0278
869.197862,150,31246.706268
888.885002,150,31277.686904
877.981275,150,31323.201896
887.313662,150,31353.476402
880.093576,150,31383.700261
883.881459,150,31416.037362
885.629133,150,31480.658908
885.218362,150,31509.96983
884.529655,150,31539.884094
886.835539,150,31572.127925
872.430739,150,31620.046265
884.771393,150,31650.101451
878.464288,150,31698.533232
886.623782,150,31729.210169
882.493471,150,31763.444404
878.670158,150,31765.817749
883.465308,150,31803.25747
883.992867,150,31833.61984
881.032023,150,31863.697564
887.369295,150,31894.638941
876.088125,150,31942.169199
875.570398,150,31990.257293
878.55986,150,32018.933319
889.134493,150,32049.133387
878.049313,150,32095.910313
880.69784,150,32126.430441
887.890128,150,32157.041715
877.142872,150,32205.849377
885.268705,150,32252.062785
877.855102,150,32282.19210488879.362315,150,32312.16201788870.126172,150,32342.805966
879.744817,150,32375.82909487754.696241,150,32378.500893
877.426128,150,32417.415569
877.041761,150,32448.457797
874.371497,150,32496.514495
871.165037,150,32526.870879.9876.99447,150,32574.648733
877.157076,150,32605.0178876.877.526852,150,32633.978376
873.645357,150,32664.1572882.882.796705,150,32732.5126875.873.779787,150,32762.020703
