#{"t_start": 1667082289.125519, "env_id": "CustomMyoChallengeBaodingP2-v1"}
r,l,t
1051.285169,200,35601.486245
448.008176,200,35602.775816
854.770769,200,35604.083255
193.762543,200,35605.301004
924.89763,200,35606.541791
1035.744662,200,36373.07312
239.288518,200,36374.32351
298.889105,200,36375.55042
704.703706,200,36376.857251
519.079203,200,36378.1788
1081.030491,200,36379.468348
313.223899,200,36380.762291
1046.336353,200,36382.038907
643.087453,200,36383.241934
849.282851,200,36384.468919
200.252112,154,36385.474854
196.853611,200,36386.654589
399.269466,200,36387.866196
966.026435,200,36389.178857
360.608441,110,36389.87076
67.671637,72,36390.332082
449.509093,200,36391.572497
1186.078083,200,36392.798095
37.180419,41,36393.078609
173.020378,77,36393.546856
409.763696,104,36394.209316
185.271557,200,36395.448708
48.014931,54,36395.799697
202.578747,120,36396.620227
530.474248,200,36397.840771
749.309753,200,37205.408042
272.436593,200,37206.592927
1060.174998,200,37207.823667
448.075959,118,37208.550439
1041.25088,200,37209.886137
122.600274,88,37210.431228
1096.050293,200,37211.647444
1096.00569,200,37212.86714
449.048129,200,37214.244175
900.712178,200,37215.46559
94.871451,69,37215.89126
730.188093,200,37217.205834
659.994389,200,37218.521662
1045.373672,200,37219.857605
106.582164,55,37220.209416
185.368588,200,37221.497111
96.478221,109,37222.137552
823.862832,200,37223.336865
192.491365,200,37224.582419
271.826245,200,37225.860186
50.145616,53,37226.175123
699.61033,200,37227.32377
1147.507938,200,37228.555304
639.80214,200,37229.740267
262.978342,200,37230.935567
1051.553081,200,37998.418672
453.489234,200,37999.578876
75.63415,49,37999.897851
569.390991,200,38001.081855
184.388542,200,38002.278566
140.625673,108,38002.937461
415.978401,132,38003.775353
236.053518,200,38005.01314
504.209024,200,38006.196922
754.456527,200,38007.466321
1156.270743,200,38008.7851
960.77419,200,38009.935981
212.522296,87,38010.494794
129.637359,63,38010.878618
480.736559,152,38011.976395
507.953039,164,38013.141828
683.375756,200,38014.464291
794.962191,200,38015.748069
174.98588,152,38016.697071
1137.011109,200,38018.016688
979.37588,200,38019.331136
1136.657805,200,38020.565203
350.835298,200,38021.723132
527.322612,200,38022.972452
735.025588,200,38024.227874
296.21578,137,38774.456293
529.352198,200,38775.803387
218.636637,200,38777.02879
741.564211,193,38778.15945
608.690123,200,38779.355316
934.297688,200,38780.593634
703.712009,200,38781.974388
577.864896,200,38783.196511
133.546999,148,38784.148626
1176.97468,200,38785.41832
845.489078,200,38786.73198
638.584553,200,38788.032301
317.492063,200,38789.236319
64.957667,70,38789.651621
90.637287,59,38789.989957
237.117198,200,38791.175299
1025.894095,200,38792.397194
190.055195,200,38793.68576
466.266991,121,38794.462873
185.259574,200,38795.71187
1045.800132,200,38796.964798
653.934508,200,38798.309838
919.910553,200,38799.726333
222.326348,200,38801.097027
537.648442,200,38802.475256
818.210803,200,39569.502442
870.289632,200,39570.803848
765.005882,200,39572.188673
876.348842,200,39573.514553
68.43828,73,39573.964421
709.560862,200,39575.194298
775.283583,200,39576.480575
919.801527,200,39577.877262
568.173498,200,39579.13975
104.010932,113,39579.864073
480.449283,94,39580.507259
584.253121,200,39581.828245
1055.019318,200,39583.155226
839.606077,200,39584.507549
403.965606,200,39585.809484
1086.096117,200,39587.119409
1080.800729,200,39588.527282
562.565083,200,39589.808062
1060.815736,200,39591.094756
869.155029,200,39592.410325
1005.098034,200,39593.67727
193.99803,200,39594.971284
84.772234,75,39595.499149
444.624835,200,39596.86014
353.174407,123,39597.668366
185.721707,200,40398.605805
700.168748,200,40399.728271
853.986414,200,40401.004431
618.846587,200,40402.241411
589.909196,200,40403.450746
803.895772,200,40404.722311
315.273,143,40405.541068
101.546358,50,40405.846364
191.071469,200,40407.078071
362.871861,200,40408.336726
265.709078,200,40409.914346
669.38814,200,40411.275294
189.46983,200,40412.63402
91.322226,100,40413.408099
603.910289,200,40414.715454
885.072489,200,40415.87932
39.74731,46,40416.148433
879.597712,200,40417.360009
509.343491,200,40418.676876
189.324938,200,40420.025204
89.405093,89,40420.550288
1031.102444,200,40421.729591
449.46724,200,40422.919118
218.013515,200,40424.130693
669.936703,200,40425.411666
1031.259966,200,41089.669721
201.117004,200,41090.975958
352.887527,200,41092.077652
43.147502,47,41092.375602
1086.290842,200,41093.744692
323.107016,200,41094.896142
529.402046,200,41096.272218
306.180536,200,41097.622184
803.769081,200,41098.755255
993.915381,200,41099.81616
975.981172,200,41100.905826
750.147534,200,41101.974538
514.357986,200,41103.018409
187.365333,200,41103.995783
830.319869,200,41105.211129
623.853471,200,41106.36698
73.717022,81,41106.766095
844.558664,200,41108.091024
920.710084,200,41109.41751
380.129875,200,41110.785079
326.635051,200,41111.846682
840.168533,200,41113.051969
484.825271,200,41114.284212
632.755129,200,41115.286884
1055.737912,200,41116.428923
226.567183,200,41807.169386
1116.022654,200,41808.705147
475.47428,200,41810.12902
935.069884,200,41811.557387
268.796242,200,41812.990071
268.963067,200,41814.323116
193.652216,200,41815.826466
865.274422,200,41817.261249
255.380654,95,41817.979798
823.989556,200,41819.456501
122.518844,72,41819.945313
806.359021,200,41821.431321
223.069827,200,41822.826199
890.675922,200,41824.269778
533.054335,200,41825.666161
65.775713,44,41825.980582
664.23779,200,41827.442165
1171.764874,200,41828.833013
421.012865,200,41830.13671
468.615797,170,41831.37204
198.37606,200,41832.743035
910.245448,200,41834.156112
1145.796229,200,41835.665355
300.535296,200,41837.202417
239.269695,200,41838.65095
650.379378,200,42808.098373
1045.700042,200,42809.682295
221.735123,200,42811.277389
945.61656,200,42812.942595
1020.676407,200,42814.555562
473.753641,200,42816.138947
1020.543005,200,42817.793124
935.256428,200,42819.396623
589.020958,200,42820.946712
1035.923001,200,42822.51
990.924112,200,42824.125672
1050.301204,200,42825.702214
291.532198,200,42827.227217
553.940935,200,42828.941752
1115.777594,200,42830.63223
128.959749,104,42831.447301
680.649083,167,42832.777384
1121.446281,200,42834.419263
1031.259388,200,42836.043791
209.035583,200,42837.593459
815.221541,200,42839.190464
405.271017,200,42840.815047
348.839251,200,42842.356697
1172.174184,200,42843.940231
224.979024,200,42845.567283
67.117271,67,43870.350759
85.429264,49,43870.751442
154.56629,48,43871.114787
33.363646,37,43871.403689
57.863199,63,43871.891081
909.66471,200,43873.402948
544.41498,200,43874.970365
261.816471,200,43876.526247
1071.821457,200,43878.135243
353.168996,200,43879.699205
194.729787,200,43881.369776
350.527934,200,43882.965291
166.253473,183,43884.433101
665.322608,200,43886.062657
176.297308,54,43886.506
563.441351,200,43888.077264
193.76635,200,43889.675459
785.274331,200,43891.289407
1126.547856,200,43892.895664
738.941846,200,43894.481062
649.353486,200,43896.082272
719.464824,200,43897.658646
138.48218,153,43898.981175
1126.790333,200,43900.783835
945.489721,200,43902.447891
1040.895588,200,44925.332788
109.113488,121,44926.229384
913.746525,200,44927.696587
1034.699145,200,44929.161625
715.263416,200,44930.641556
1041.025054,200,44932.034723
970.517776,200,44933.483265
192.606236,200,44935.186394
618.158448,200,44936.773607
529.291488,200,44938.258299
1080.899132,200,44939.779445
1100.397027,200,44941.304015
118.832202,127,44942.21388
618.62657,200,44943.670607
1041.481599,200,44945.091144
1106.36638,200,44946.657549
729.817457,200,44948.113225
662.240961,200,44949.639346
585.20767,200,44951.127319
1071.443014,200,44952.56759
560.349454,200,44954.173079
473.579532,200,44955.820665
869.553203,200,44957.275847
135.320885,70,44957.8036
935.314659,200,44959.279758
1116.254729,200,45911.536849
532.83071,200,45913.09187
1065.874994,200,45914.591637
558.06818,164,45915.75354
915.648094,200,45917.386415
1020.871186,200,45918.961651
58.749651,66,45919.467744
905.122862,200,45920.889207
1041.01277,200,45922.277679
524.489338,200,45923.756886
318.942978,178,45925.127388
974.01719,200,45926.618222
193.898299,200,45928.046893
1165.9891,200,45929.522013
259.55662,182,45930.807338
89.652975,80,45931.375787
493.858893,200,45932.774842
150.759313,163,45933.975813
669.57253,200,45935.508902
899.811024,200,45937.0084
503.241682,194,45938.399413
754.751552,200,45939.797065
890.447127,200,45941.26578
354.754475,172,45942.545355
790.301525,200,45943.852955
209.110456,200,46895.404383
735.385736,200,46896.978411
589.38605,200,46898.516608
734.932258,200,46900.198577
1111.770656,200,46901.805684
91.010528,65,46902.299641
236.495727,200,46903.803024
185.007906,200,46905.365172
150.083542,131,46906.42655
261.630476,200,46908.065364
401.113728,126,46909.042885
1086.445345,200,46910.661719
1010.151055,200,46912.23487
1161.312715,200,46914.164995
885.340044,200,46915.776228
735.619075,200,46917.426926
183.50383,200,46918.992737
1172.202864,200,46920.504946
187.831782,61,46920.965155
1060.883786,200,46922.476777
815.103849,200,46923.945065
284.551511,200,46925.360831
