#{"t_start": 1667173529.4324846, "env_id": "CustomMyoChallengeBaodingP2-v1"}
r,l,t11101.491409,88,169.625565
69.833391,79,170.127289
233.471481,137,170.827949
267.319976,123,171.448181
97.079655,109,172.046849
402.441631,200,173.093104
190.602943,200,174.078532
308.061417,200,175.073906
338.292277,167,176.014564
331.769665,102,176.593311
406.121234,200,177.75857
647.186427,200,178.850428
717.012954,200,179.902469
704.190213,200,180.852529
385.717276,200,181.856347
1066.258614,200,182.782126
183.570592,200,183.791995
78.630701,88,184.233871
441.637139,200,185.18785
89.406063,100,185.686218
1040.954656,200,186.630248
187.05445,200,187.710654
996.18094,200,188.822805
975.710988,200,189.931255
181.215309,200,191.079335
196.947978,178,382.463083
207.541197,167,383.484313
91.28135,87,384.019037
191.308072,200,385.205745
1166.685154,200,386.421884
187.546153,200,387.649231
94.722533,106,388.297622
186.224008,200,389.506618
191.982582,200,390.712325
632.263469,200,391.932973
183.663709,200,393.171222
64.595096,71,393.604613
264.889232,200,394.821783
146.459399,151,395.67794
183.224625,200,396.784756
636.631098,200,397.933895
193.305181,184,398.954017
182.287606,194,400.052192
1056.077752,200,401.151063
82.348787,90,401.646502
451.345961,200,402.744298
699.166475,200,403.865547
295.784601,100,404.431235
328.981344,200,405.572852
334.926305,147,406.392647
391.562364,187,604.500642
732.878303,200,605.559946
273.41231,200,606.521697
450.306566,200,607.663054
1176.289192,200,608.782214
357.965411,200,609.960823
186.762186,200,611.084849
166.078284,144,611.843913
276.985072,200,612.882117
72.857049,82,613.433753
258.152749,200,614.563104
187.108777,200,615.624266
370.089156,200,616.678845
82.156714,93,617.158026
602.984515,200,618.198795
344.039705,200,619.231801
193.085803,200,620.283253
595.191543,200,621.502732
540.37764,200,622.743964
651.12828,200,623.966833
112.664426,83,624.471409
140.240996,148,625.385701
297.553201,200,626.608253
60.51372,65,627.016824
110.439923,119,627.735991
189.377523,200,828.415088
49.407299,55,828.728876
106.105327,93,829.227026
101.186159,110,829.795494
446.95466,200,830.858834
589.283479,200,831.994492
903.817457,200,833.116508
545.515062,200,834.161355
395.435303,200,835.308525
186.70395,200,836.441547
407.958842,200,837.522018
63.027744,71,837.937232
378.843003,200,839.234786
575.156943,184,840.575176
354.717353,159,841.716028
899.094439,200,843.048093
209.45311,95,843.581951
452.902362,200,844.698553
117.279335,97,845.251436
302.888358,200,846.350596
235.579234,192,847.643825
312.287782,169,848.832077
249.085998,200,850.305005
458.791236,200,851.815733
373.500732,200,853.220036
194.911352,138,1112.007909
227.534219,125,1112.787977
366.797266,193,1113.962113
627.573681,200,1115.196934
460.691179,200,1116.369085
